Lot Frontage,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Paved Drive,Pool QC,Mo Sold,SalePrice,Misc Feature_Shed,Alley_Pave,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,MS Zoning_C,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Land Contour_Bnk,Land Contour_HLS,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NWAmes,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Bldg Type_1Fam,Bldg Type_2FmCon,Bldg Type_TwnhsE,Bldg Type_TwnhsI,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Hip,Roof Matl_CompShg,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Central Air_Y,Sale Type_COD,Sale Type_New,Sale Type_WD,MS SubClass_20,MS SubClass_30,MS SubClass_60,MS SubClass_70,MS SubClass_85,MS SubClass_120,MS SubClass_160,ExtAsbShng,ExtBrkFace,ExtCemntBd,ExtHdBoard,ExtPlywood,ExtStucco,ExtVinylSd,ExtWd Sdng,ExtWdShing,Garage QualCond,Combined Sale Type_Con,Foundation_Other
64.0,0,0,2,4,1939,0,0,-0.5,-0.5,0,-0.5,-0.5,4,1.0,845,0.0,0.0,1,0,1,1,2.0,4,-3,0,0,1.0,0.0,0,3,68104,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
87.50555555555556,1,0,8,7,1995,1,0,2.0,0.0,2,0.0,0.0,4,1.0,2501,0.0,0.0,2,1,4,1,3.0,9,1,1,3,3.0,1.0,0,6,290000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
90.0,0,0,5,5,1966,0,0,2.0,0.0,0,1.0,0.0,3,1.0,1209,1.0,0.0,1,0,3,1,2.0,6,1,0,0,2.0,1.0,0,4,159000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0
50.0,1,1,4,7,1937,0,0,0.0,0.0,0,1.0,0.0,2,1.0,906,0.0,0.0,1,0,2,1,2.0,5,1,0,0,1.0,1.0,0,9,87000,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
76.35324675324675,0,0,8,5,2001,1,0,2.0,0.0,2,3.0,0.0,4,1.0,1601,1.0,0.0,2,0,3,1,3.0,6,1,1,3,2.0,1.0,0,5,272000,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
65.0,0,0,7,5,2005,1,0,2.0,0.0,1,3.0,0.0,4,1.0,1336,1.0,0.0,2,0,3,1,3.0,6,1,0,0,2.0,1.0,0,9,198000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
63.0,0,0,4,6,1940,0,1,0.0,0.0,0,0.0,0.0,3,0.5,1656,0.0,0.0,2,0,2,1,2.0,8,-2,0,0,2.0,1.0,0,5,119164,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
77.0,0,0,5,5,1954,0,0,-0.5,-0.5,0,-0.5,-0.5,3,1.0,1124,0.0,0.0,1,0,3,1,2.0,5,0,1,4,0.0,0.0,0,4,93000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0,1
71.0,1,0,7,5,2000,1,0,2.0,0.0,2,3.0,0.0,4,1.0,1892,0.0,0.0,2,1,3,1,2.0,8,1,1,3,2.0,1.0,0,7,226750,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
107.0,1,1,3,5,1900,0,0,-0.25,0.0,1,1.0,0.0,2,1.0,1699,1.0,0.0,2,0,3,2,2.0,7,1,0,0,2.0,1.0,0,8,95000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0
50.0,0,0,6,7,1948,0,0,0.0,0.0,0,1.0,0.0,2,1.0,1416,0.0,0.0,1,1,3,1,2.0,6,1,0,0,1.0,0.5,0,3,139900,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
55.0,1,0,3,2,1940,0,-2,0.0,0.0,0,0.0,0.0,4,1.0,1306,0.0,0.0,1,0,3,1,1.0,6,-2,0,0,0.0,1.0,0,5,76500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
60.0,0,0,4,7,1940,1,0,0.0,0.0,0,0.0,0.0,3,1.0,672,0.0,0.0,1,0,2,1,2.0,4,1,0,0,1.0,0.0,0,7,86900,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
93.87692307692308,1,0,5,6,1968,0,1,0.0,0.0,0,2.0,0.0,4,1.0,1160,1.0,0.0,1,0,3,1,3.0,6,1,0,0,1.0,1.0,0,2,152500,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
68.0,0,1,4,5,1953,0,0,2.0,0.0,0,1.0,0.0,2,1.0,930,0.0,0.0,1,0,2,1,2.0,5,1,0,0,1.0,1.0,0,5,99000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
50.0,0,0,4,7,1940,-1,0,0.0,0.0,0,0.5,0.0,3,1.0,708,0.0,0.0,1,0,2,1,1.0,5,1,0,0,0.0,1.0,0,12,82500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
50.0,0,0,6,5,1992,1,0,2.0,0.0,0,3.0,0.0,3,1.0,1575,1.0,0.0,2,0,2,1,3.0,5,1,0,0,2.0,1.0,0,7,179200,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
75.0,0,0,5,6,1966,0,0,0.0,0.0,0,2.0,0.0,3,1.0,1059,1.0,0.0,1,0,3,1,2.0,6,1,0,0,1.0,1.0,0,6,142500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
62.0,0,0,4,3,1964,0,0,0.0,0.0,0,1.0,0.5,2,1.0,1005,1.0,0.0,1,0,3,1,2.0,5,1,0,0,2.0,0.0,0,7,115400,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
78.38290598290598,0,0,7,5,2001,1,0,2.0,0.0,0,3.0,0.0,4,1.0,1929,1.0,0.0,2,1,3,1,3.0,7,1,1,3,2.0,1.0,0,5,226000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
30.0,0,0,7,5,2005,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1200,0.0,0.0,2,1,2,1,3.0,4,1,0,0,2.0,1.0,0,4,144152,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
112.0,1,0,8,5,2003,1,0,4.0,0.0,3,0.0,0.0,4,1.0,2690,0.0,0.0,2,1,4,1,3.0,9,1,1,4,3.0,1.0,0,7,370000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
76.0,0,0,5,7,1984,0,0,2.0,0.0,1,1.0,3.0,2,1.0,833,1.0,0.0,1,0,2,1,3.0,5,1,0,0,2.0,1.0,0,4,149900,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
105.0,1,0,6,5,2006,1,0,2.0,0.0,0,0.0,0.0,3,1.0,1456,0.0,0.0,2,1,3,1,2.0,8,1,0,0,2.0,1.0,0,5,172785,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
60.0,0,0,5,8,1950,0,0,0.0,0.0,0,2.0,1.0,3,1.0,864,1.0,0.0,1,0,3,1,3.0,5,1,0,0,2.0,1.0,0,7,129000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
48.0,1,0,6,5,1979,0,1,2.0,-0.25,0,0.0,0.0,2,1.0,1586,0.0,0.0,2,0,3,1,2.0,7,1,1,3,2.0,1.0,0,1,181000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
125.0,0,0,5,6,1956,0,0,0.0,0.0,2,1.0,1.0,4,1.0,1370,1.0,0.0,1,0,3,1,2.0,6,1,1,3,1.0,1.0,0,2,148000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
75.0,0,0,6,5,2002,0,0,2.0,0.0,2,3.0,2.0,4,1.0,914,1.0,0.0,1,0,2,1,3.0,4,1,0,0,0.0,0.0,0,4,117250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
43.0,0,0,7,5,2005,1,0,2.0,0.0,2,3.0,0.0,4,1.0,1555,0.0,0.0,2,0,2,1,3.0,7,1,1,3,2.0,1.0,0,5,192500,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
24.0,0,0,6,6,1980,0,1,2.0,0.0,0,0.5,3.0,2,1.0,1556,1.0,0.0,2,1,3,1,2.0,6,1,1,3,2.0,1.0,0,7,151000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
70.0,0,0,5,5,1972,0,0,0.0,0.0,0,0.5,1.0,2,1.0,882,1.0,0.0,1,0,3,1,2.0,5,1,0,0,2.0,1.0,0,3,112500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
98.0,1,0,5,5,1920,0,-1,0.0,0.0,0,1.0,0.0,2,1.0,1167,0.0,0.0,1,0,3,1,2.0,6,-3,1,4,2.0,1.0,0,5,144000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
89.0,1,0,9,5,2007,2,0,4.0,0.0,0,3.0,0.0,4,1.0,1800,1.0,0.0,2,0,2,1,4.5,6,1,1,4,3.0,1.0,0,6,370967,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.0,0,0,6,6,1975,0,0,0.0,0.0,0,2.0,0.0,2,1.0,1456,0.0,0.0,2,1,3,1,3.0,6,1,1,3,2.0,1.0,0,6,149900,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
68.0,1,0,7,5,2002,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1660,0.0,0.0,2,1,3,1,3.0,7,1,0,0,2.0,1.0,0,7,195000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
86.42564102564103,1,0,7,5,1992,0,0,2.0,0.0,0,0.0,0.0,3,1.0,1482,0.0,0.0,2,1,3,1,3.0,7,1,1,3,2.0,1.0,0,7,163900,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
73.3,0,0,6,5,1984,0,0,2.0,0.0,0,1.0,0.5,4,1.0,1522,0.0,0.0,2,0,3,1,2.0,7,1,1,3,2.0,1.0,0,2,182000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
113.0,1,0,9,5,2008,2,0,4.0,0.0,3,3.0,0.0,4,1.0,2036,1.0,0.0,2,0,3,1,4.5,9,1,1,5,3.0,1.0,0,7,410000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
82.0,0,0,5,5,1991,0,0,2.0,0.0,0,1.0,0.0,2,1.0,1595,1.0,0.0,2,0,2,1,2.0,5,1,0,0,2.0,1.0,0,4,152000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
65.0,0,0,7,5,2005,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1686,0.0,0.0,2,1,3,1,3.0,8,1,0,0,2.0,1.0,0,4,184000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
78.0,0,0,7,5,1997,0,1,2.0,1.0,3,3.0,0.0,4,1.0,1344,2.0,0.0,2,0,2,2,2.0,8,1,0,0,4.0,1.0,0,11,206300,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
56.27692307692307,1,0,5,5,1970,0,0,0.0,0.0,0,1.0,0.0,2,1.0,1652,0.0,0.0,2,0,4,2,2.0,8,1,0,0,3.0,1.0,0,3,146500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
60.0,0,0,4,5,1956,0,0,0.0,0.0,0,0.0,0.0,2,0.5,1337,0.0,0.0,1,0,3,1,2.0,5,1,0,0,1.0,1.0,0,2,108000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
102.0,1,0,7,6,1968,0,0,0.0,0.0,0,0.0,0.0,3,1.0,1920,0.0,0.0,3,0,4,1,3.0,8,1,1,3,2.0,1.0,0,9,170000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
80.35324675324675,0,0,6,5,2004,1,0,2.0,0.0,1,3.0,0.0,4,1.0,848,1.0,0.0,1,0,1,1,3.0,3,1,0,0,2.0,1.0,0,2,145000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
24.0,0,0,7,5,1975,0,0,2.0,0.0,0,2.0,0.5,2,1.0,1055,0.0,1.0,2,0,2,1,2.0,4,1,1,2,2.0,1.0,0,8,123000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
90.1,0,0,6,5,1996,0,0,2.0,0.0,1,3.0,0.0,4,1.0,1291,1.0,0.0,1,0,2,1,3.0,6,1,1,4,2.0,1.0,0,11,173000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0
